cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,x_norm,y_norm,patch_x,patch_y,patch_id,cluster_id,x,y
29,173.0,48.627416997969526,0.8091230823691972,0.9664804469273743,19.353901156868023,11.373111127746538,1.541368617407256,60.08092485549133,367.35838150289015,0.9193768515208298,0.12813337338782357,0.021029375168180375,0.029423462220811443,0.9995670362066471,0.12813337338782357,0.021029375168180375,0,0,"(0, 0)",3,367.35838150289015,60.08092485549133
30,719.0,108.01219330881976,0.8282573865627266,0.9374185136897001,41.06654284453728,23.011548572300832,0.036177414637931386,72.52433936022253,2076.95966620306,0.7744496438775862,0.7244365769804882,0.02538478801547866,0.9993456687057518,0.036169523622156,0.7244365769804882,0.02538478801547866,2,0,"(0, 2)",4,2076.95966620306,72.52433936022253
31,817.0,111.98275605729691,0.7672358530096614,0.9657210401891253,40.717828582534146,26.114992751818153,-0.33979694803029964,79.76988984088128,2054.931456548348,0.8187090983409289,0.7167532112132361,0.027920857487182805,0.9428223613038741,-0.33329565707549663,0.7167532112132361,0.027920857487182805,2,0,"(0, 2)",4,2054.931456548348,79.76988984088128
32,871.0,115.1543289325507,0.8176678445308504,0.9656319290465631,43.94543683841993,25.29896074410314,-1.5006222944694803,72.65212399540758,1908.4580941446613,0.8254057337871054,0.6656637928652464,0.02542951487413636,0.07011645239776367,-0.9975388128304342,0.6656637928652464,0.02542951487413636,1,0,"(0, 1)",4,1908.4580941446613,72.65212399540758
33,328.0,72.52691193458118,0.8716940491810984,0.9507246376811594,29.26677042112932,14.342195241522154,1.4536389872228639,67.69817073170732,2690.9786585365855,0.7835835948030487,0.9386043454958443,0.023695544533324227,0.1168895095881695,0.9931449252491991,0.9386043454958443,0.023695544533324227,2,0,"(0, 2)",8,2690.9786585365855,67.69817073170732
34,519.0,84.18376618407358,0.6253954535226773,0.9682835820895522,29.174137236314735,22.76481177846311,1.449179239946079,74.3718689788054,559.5163776493256,0.9202811352224745,0.19515743901267024,0.026031455715367656,0.12131750785577348,0.9926137528201311,0.19515743901267024,0.026031455715367656,0,0,"(0, 0)",3,559.5163776493256,74.3718689788054
35,286.0,63.698484809834994,0.7419826848538459,0.9501661129568106,23.402824669609135,15.689699356197266,-0.5000134590474951,74.94405594405595,2607.1433566433566,0.8857633227765764,0.9093628729136228,0.02623173116697793,0.8775761091997932,-0.47943734998616094,0.9093628729136228,0.02623173116697793,2,0,"(0, 2)",8,2607.1433566433566,74.94405594405595
36,385.0,73.18376618407358,0.614648342674438,0.9529702970297029,24.953590454900276,19.68342338782983,-0.6606672293797571,76.88311688311688,465.4961038961039,0.9033188703354029,0.16236348234953046,0.026910436430912454,0.7895829661005512,-0.6136438214826706,0.16236348234953046,0.026910436430912454,0,0,"(0, 0)",3,465.4961038961039,76.88311688311688
37,553.0,87.59797974644664,0.6560491943750765,0.9667832167832168,30.77256770727549,23.22461473105504,0.6556174445097066,83.67450271247739,1940.8408679927668,0.9056216886392741,0.6769587959514359,0.029287540326383407,0.7926716549253392,0.6096487902702047,0.6769587959514359,0.029287540326383407,2,0,"(0, 2)",4,1940.8408679927668,83.67450271247739
38,1400.0,151.8822509939086,0.867436152714549,0.967519004837595,60.0837471558532,29.894578942685953,-0.20698128982568503,102.30714285714286,2743.4435714285714,0.7626474976419295,0.956903931436544,0.035809290464523226,0.9786557375847111,-0.20550656265074593,0.956903931436544,0.035809290464523226,2,0,"(0, 2)",8,2743.4435714285714,102.30714285714286
39,164.0,46.384776310850235,0.5402410491568153,0.9425287356321839,15.775768534516365,13.275471935298999,0.09146578245240986,81.3048780487805,129.22560975609755,0.9578616350448833,0.04507345997771104,0.028458130223584354,0.995819920747813,0.09133830216190535,0.04507345997771104,0.028458130223584354,0,0,"(0, 0)",3,129.22560975609755,81.3048780487805
40,845.0,108.08326112068524,0.5286221218625419,0.9690366972477065,35.6474837243164,30.2596254529856,-1.0099271044088494,92.26272189349112,2140.9917159763313,0.9089703001054433,0.7467707415334256,0.032293567341088944,0.5319224502691273,-0.8467930720664215,0.7467707415334256,0.032293567341088944,2,0,"(0, 2)",4,2140.9917159763313,92.26272189349112
41,463.0,82.18376618407358,0.7772093447031699,0.9605809128630706,30.769683546622307,19.36158063579918,-0.05663789890754844,94.87041036717062,1968.377969762419,0.8614275873429955,0.6865636448421413,0.033206303943706904,0.9983965029208182,-0.056607622768321916,0.6865636448421413,0.033206303943706904,2,0,"(0, 2)",4,1968.377969762419,94.87041036717062
42,412.0,75.59797974644665,0.6747977645346174,0.958139534883721,26.75804861212412,19.747511973312218,1.0415690652351552,90.16747572815534,365.5703883495146,0.905913435348584,0.127509727362928,0.0315601945145801,0.5048664661480721,0.8631974579197725,0.127509727362928,0.0315601945145801,0,0,"(0, 0)",3,365.5703883495146,90.16747572815534
43,597.0,92.91168824543144,0.596926400239286,0.9629032258064516,31.204166983954703,25.034978375588054,-0.8889526479181432,96.05192629815745,610.7889447236181,0.8690474552825336,0.21304113872466623,0.03361985519711497,0.6302255489218348,-0.7764121054479843,0.21304113872466623,0.03361985519711497,0,0,"(0, 0)",3,610.7889447236181,96.05192629815745
44,608.0,91.59797974644667,0.6956182920174788,0.9666136724960255,32.89794268305466,23.634262833602918,1.500937165779515,96.75986842105263,476.88157894736844,0.9106293695844325,0.16633469792374203,0.03386764732973491,0.06980235257433669,0.9975608410393263,0.16633469792374203,0.03386764732973491,0,0,"(0, 0)",3,476.88157894736844,96.75986842105263
45,328.0,65.11269837220809,0.3779246157069112,0.973293768545994,21.34047979426285,19.75779235632142,-0.9803412778916315,96.29268292682927,518.7987804878048,0.9721926213961088,0.18095527746348267,0.033704124230601776,0.5567390839417375,-0.8306874216043691,0.18095527746348267,0.033704124230601776,0,0,"(0, 0)",3,518.7987804878048,96.29268292682927
46,1084.0,127.53910524340094,0.5978474823370101,0.954225352112676,42.11872779930412,33.762788025629185,-1.0444095852849533,104.97416974169742,2104.5784132841327,0.8374375194058642,0.7340699034824321,0.03674279654942157,0.5024125029893278,-0.8646280569354655,0.7340699034824321,0.03674279654942157,2,0,"(0, 2)",4,2104.5784132841327,104.97416974169742
47,544.0,87.35533905932738,0.7802292831688916,0.9731663685152058,33.29119208254426,20.823428170656857,0.2216674366566611,104.24816176470588,430.9779411764706,0.8958387750090645,0.1503236627751903,0.03648868105169965,0.9755322087606472,0.21985656613022309,0.1503236627751903,0.03648868105169965,0,0,"(0, 0)",3,430.9779411764706,104.24816176470588
